time;blink;ratio;ratio_r;ratio_l;counted;orientation;still_closed;blink_length
9.265779256820679;False;3.2910133386365468;3.362422096189171;3.219604581083923;0;f;False;-1697474496.7037323
9.330572605133057;False;3.1769587639635817;3.2539568672798427;3.0999606606473207;0;f;False;0.06479334831237793
9.353567123413086;False;3.367888893936266;3.2539568672798427;3.4818209205926895;0;f;False;0.022994518280029297
9.375502586364746;True;3.5766977513166056;3.628275563080048;3.525119939553163;1;f;True;0.021935462951660156
9.39943814277649;False;3.183823788077323;3.2676869155073254;3.0999606606473207;1;f;False;0.04587101936340332
9.43534541130066;False;3.391562979076822;3.6301628326813145;3.1529631254723287;1;f;False;0.03590726852416992
9.45728349685669;False;3.559927648068842;3.6380343755449944;3.4818209205926895;1;f;False;0.021938085556030273
9.503176927566528;False;3.3689975180961573;3.6380343755449944;3.0999606606473207;1;f;False;0.04589343070983887
9.529090881347656;False;3.3689975180961573;3.6380343755449944;3.0999606606473207;1;f;False;0.02591395378112793
9.563298225402832;False;3.3365198159924567;3.628275563080048;3.044764068904866;1;f;False;0.03420734405517578
9.585244178771973;False;3.6205615543279253;3.759302188063161;3.4818209205926895;1;f;False;0.021945953369140625
9.63611125946045;False;3.5609379326164743;3.640054944640259;3.4818209205926895;1;f;False;0.05086708068847656
9.66503357887268;False;3.3365198159924567;3.628275563080048;3.044764068904866;1;f;False;0.028922319412231445
9.716299772262573;False;3.526483490945297;3.6380343755449944;3.4149326063456;1;f;False;0.05126619338989258
9.748212099075317;False;3.521092046152531;3.6380343755449944;3.404149716760067;1;f;False;0.03191232681274414
9.771046876907349;False;3.489453384573542;3.759302188063161;3.219604581083923;1;f;False;0.02283477783203125
9.795904159545898;False;3.397253281141812;3.269386622730461;3.525119939553163;1;f;False;0.024857282638549805
9.818833112716675;False;3.6169134192720187;3.628275563080048;3.6055512754639896;1;f;False;0.022928953170776367
9.847757339477539;False;3.3952766116242135;3.628275563080048;3.1622776601683795;1;f;False;0.028924226760864258
9.874859809875488;False;3.1778623899336313;3.2557641192199416;3.0999606606473207;1;f;False;0.02710247039794922
9.906760215759277;False;3.188733462490097;3.2676869155073254;3.109780009472868;1;f;False;0.03190040588378906
9.939672470092773;False;3.6271186144714447;3.6380343755449944;3.616202853397895;1;f;False;0.032912254333496094
9.972012042999268;False;3.4239400720819857;3.628275563080048;3.219604581083923;1;f;False;0.03233957290649414
10.001932144165039;False;3.44194488445261;3.2676869155073254;3.616202853397895;1;f;False;0.029920101165771484
10.051838636398315;False;3.560562701197322;3.628275563080048;3.492849839314596;1;f;False;0.04990649223327637
10.07976484298706;False;3.3739071925089315;3.6380343755449944;3.109780009472868;1;f;False;0.027926206588745117
10.114670276641846;False;3.642211063808162;3.759302188063161;3.525119939553163;1;f;False;0.034905433654785156
10.14558458328247;False;3.2832136884642233;3.162277660168379;3.404149716760067;1;f;False;0.030914306640625
10.180652379989624;False;3.1827720643464046;3.2557641192199416;3.109780009472868;1;f;False;0.03506779670715332
10.216466188430786;False;3.2623498781787754;3.362422096189171;3.1622776601683795;1;f;False;0.03581380844116211
10.245388269424438;False;3.021668267562865;2.9433758744784093;3.0999606606473207;1;f;False;0.028922080993652344
10.270322799682617;False;3.2369755449827924;3.3641710804927163;3.109780009472868;1;f;False;0.02493453025817871
10.306510210037231;False;3.21583214144942;3.269386622730461;3.1622776601683795;1;f;False;0.03618741035461426
10.337145328521729;False;3.3964034275302444;3.2676869155073254;3.525119939553163;1;f;False;0.03063511848449707
10.364303827285767;False;3.2090208896941608;3.2557641192199416;3.1622776601683795;1;f;False;0.027158498764038086
10.398052215576172;False;3.2361010528310192;3.362422096189171;3.109780009472868;1;f;False;0.03374838829040527
10.445882558822632;False;3.3952766116242135;3.628275563080048;3.1622776601683795;1;f;False;0.04783034324645996
10.476826190948486;False;3.1818684383763554;3.2539568672798427;3.109780009472868;1;f;False;0.030943632125854492
10.507495403289795;False;3.0641229986073943;3.269386622730461;2.8588593744843283;1;f;False;0.030669212341308594
10.545397758483887;False;3.0657695721769747;2.9692614841855693;3.1622776601683795;1;f;False;0.0379023551940918
10.590564250946045;False;3.208117263724111;3.2539568672798427;3.1622776601683795;1;f;False;0.0451664924621582
10.627411127090454;False;3.1895833161016647;3.269386622730461;3.109780009472868;1;f;False;0.03684687614440918
10.653340339660645;False;3.21583214144942;3.269386622730461;3.1622776601683795;1;f;False;0.02592921257019043
10.678274154663086;False;3.390619344276188;3.628275563080048;3.1529631254723287;1;f;False;0.024933815002441406
10.702243566513062;False;3.397253281141812;3.269386622730461;3.525119939553163;1;f;False;0.023969411849975586
10.73023772239685;False;3.080924329707681;3.269386622730461;2.8924620366849014;1;f;False;0.027994155883789062
10.762372493743896;False;3.1818684383763554;3.2539568672798427;3.109780009472868;1;f;False;0.0321347713470459
10.824360609054565;True;3.5766977513166056;3.628275563080048;3.525119939553163;2;f;True;0.061988115310668945
10.859476804733276;False;3.390619344276188;3.628275563080048;3.1529631254723287;2;f;False;0.09710431098937988
10.896520376205444;False;3.2585671029825223;3.3641710804927163;3.1529631254723287;2;f;False;0.03704357147216797
10.932337522506714;False;3.0641229986073943;3.269386622730461;2.8588593744843283;2;f;False;0.03581714630126953
10.968207597732544;False;3.1778623899336313;3.2557641192199416;3.0999606606473207;2;f;False;0.03587007522583008
