time;blink;ratio;ratio_r;ratio_l;counted;orientation;still_closed;blink_length
23.953917503356934;False;0;0;0;0; ;False;-1697474954.5393891
24.01835012435913;False;0;0;0;0; ;False;0.06443262100219727
24.04627561569214;False;0;0;0;0; ;False;0.02692890167236328
24.077193021774292;False;0;0;0;0; ;False;0.03091740608215332
24.105123281478882;False;0;0;0;0; ;False;0.027930259704589844
24.14002513885498;False;0;0;0;0; ;False;0.03490185737609863
24.162963151931763;False;0;0;0;0; ;False;0.022938013076782227
24.19543695449829;False;0;0;0;0; ;False;0.03247380256652832
24.21218228340149;False;0;0;0;0; ;False;0.016745328903198242
24.26328206062317;False;0;0;0;0; ;False;0.05109977722167969
24.285226583480835;False;0;0;0;0; ;False;0.021944522857666016
24.33841586112976;False;0;0;0;0; ;False;0.05318927764892578
24.356473684310913;False;0;0;0;0; ;False;0.018057823181152344
24.405200719833374;False;0;0;0;0; ;False;0.04872703552246094
24.4251492023468;False;0;0;0;0; ;False;0.019948482513427734
24.470028162002563;False;0;0;0;0; ;False;0.04487895965576172
24.49020552635193;False;0;0;0;0; ;False;0.020177364349365234
24.536657333374023;False;0;0;0;0; ;False;0.04645180702209473
24.562588930130005;False;0;0;0;0; ;False;0.025931596755981445
24.604477643966675;False;0;0;0;0; ;False;0.04188871383666992
24.631431341171265;False;0;0;0;0; ;False;0.026953697204589844
24.660385847091675;False;2.8862831343822553;2.704706313375029;3.067859955389482;0;f;False;0.028954505920410156
24.685319900512695;False;2.5886101577130356;2.6348956638234595;2.5423246516026117;0;f;False;0.024934053421020508
24.707228660583496;False;2.521325292059629;2.3863035105460586;2.656347073573199;0;f;False;0.02190876007080078
24.73374891281128;False;2.5122983398753136;2.4608038433722332;2.563792836378394;0;f;False;0.026520252227783203
24.780712604522705;False;2.7341578500116626;2.698978095246549;2.769337604776776;0;f;False;0.04696369171142578
24.806854486465454;False;2.382427360688644;2.2262636860893186;2.5385910352879697;0;f;False;0.026141881942749023
24.84415888786316;False;2.398261449541417;2.42981480775799;2.3667080913248437;0;f;False;0.03730440139770508
24.871088981628418;False;2.2842811591992804;2.2436095435221755;2.324952774876386;0;f;False;0.02693009376525879
24.912534952163696;False;2.5481236791022166;2.5664252300697292;2.5298221281347035;0;f;False;0.04144597053527832
24.943453073501587;False;2.6300875275101294;2.5570415597837943;2.703133495236465;0;f;False;0.030918121337890625
24.97337317466736;False;2.580582383771474;2.594739537473219;2.5664252300697292;0;f;False;0.029920101165771484
25.000506162643433;False;2.5317726863157057;2.4592838232048218;2.6042615494265897;0;f;False;0.02713298797607422
25.046207427978516;False;2.8009013041778013;2.7629958996465076;2.838806708709095;0;f;False;0.04570126533508301
25.073107957839966;False;2.667173642937068;2.4955405771650416;2.838806708709095;0;f;False;0.026900529861450195
25.09504532814026;False;2.8020343953564684;2.713799160283042;2.8902696304298954;0;f;False;0.02193737030029297
25.11758542060852;False;2.9955689975800537;3.1008683647302115;2.8902696304298954;0;f;False;0.02254009246826172
25.176424980163574;False;2.7748241947104155;2.7629958996465076;2.786652489774323;0;f;False;0.05883955955505371
25.207374572753906;False;2.7803510956026063;2.7629958996465076;2.797706291558705;0;f;False;0.03094959259033203
25.238876819610596;False;2.7803510956026063;2.7629958996465076;2.797706291558705;0;f;False;0.03150224685668945
25.27125859260559;False;2.9936161374195382;2.976833630141003;3.010398644698074;0;f;False;0.03238177299499512
25.303704500198364;False;2.7241037006520066;2.7607881518711634;2.6874192494328497;0;f;False;0.03244590759277344
25.334969997406006;False;2.990997497799823;2.87121967794601;3.110775317653636;0;f;False;0.0312654972076416
25.3688805103302;False;2.7268438420880328;2.7777777777777777;2.675909906398288;0;f;False;0.033910512924194336
25.421265363693237;False;2.875460779767682;2.87121967794601;2.8797018815893543;0;f;False;0.05238485336303711
25.449235200881958;False;2.993949499482964;3.22490309931942;2.7629958996465076;0;f;False;0.027969837188720703
25.47616744041443;False;2.8598021708994565;2.8221810505977363;2.8974232912011773;0;f;False;0.026932239532470703
25.50504159927368;False;2.8853829337677537;2.8733425763343305;2.8974232912011773;0;f;False;0.02887415885925293
25.53402876853943;False;3.057114942961097;3.351233986275687;2.7629958996465076;0;f;False;0.02898716926574707
25.574854373931885;False;3.1231805625549027;3.3489378339086286;2.8974232912011773;0;f;False;0.040825605392456055
25.609760284423828;False;3.0470698190596623;3.092082730095703;3.0020569080236212;0;f;False;0.03490591049194336
25.64125394821167;False;3.050150961790172;3.092082730095703;3.0082191934846407;0;f;False;0.0314936637878418
25.671173572540283;False;3.2803136397104105;3.2025142561705495;3.3581130232502714;0;f;False;0.02991962432861328
25.703119039535522;False;3.0684935350542535;3.0370264094611863;3.0999606606473207;0;f;False;0.03194546699523926
25.734683752059937;False;3.160775888931741;3.2025142561705495;3.119037521692933;0;f;False;0.03156471252441406
25.784521102905273;False;3.0931048938099015;3.2025142561705495;2.9836955314492535;0;f;False;0.049837350845336914
25.806695222854614;False;2.9898309724093033;2.8856078516089685;3.094054093209638;0;f;False;0.02217411994934082
25.829975366592407;False;3.188618570220716;3.1473611729417357;3.229875967499696;0;f;False;0.02328014373779297
25.85350012779236;False;2.8864653874503867;2.8856078516089685;2.8873229232918054;0;f;False;0.023524761199951172
25.879432439804077;False;3.110837083728237;3.3147857967067464;2.906888370749727;0;f;False;0.02593231201171875
25.912374258041382;False;2.9884246841080024;2.9851115706299676;2.991737797586037;0;f;False;0.03294181823730469
25.975049018859863;False;2.9538873905394487;3.1856733748903308;2.722101406188566;0;f;False;0.06267476081848145
