time;blink;ratio;ratio_r;ratio_l;counted;orientation;still_closed;blink_length
12.450621366500854;True;4.00320159670359;4.1231056256176615;3.88329756778952;1;l;True;-1697475377.655338
12.527297019958496;False;2.809068999108471;3.1622776601683795;2.4558603380485624;1;l;False;-1697475377.5786624
12.554224491119385;False;3.4247660933513293;4.003123780249619;2.8464084064530395;1;l;False;0.026927471160888672
12.58118486404419;False;3.1742146931577073;3.5020209798623747;2.8464084064530395;1;l;False;0.026960372924804688
12.607083320617676;False;3.2099758883593115;3.4669871646719432;2.95296461204668;1;l;False;0.025898456573486328
12.63101840019226;False;2.9583320959634163;3.0702557854737926;2.8464084064530395;1;l;False;0.02393507957458496
12.658092975616455;False;2.9854299780527835;3.017895344058887;2.95296461204668;1;l;False;0.027074575424194336
12.67789340019226;False;3.2274927959545274;3.5020209798623747;2.95296461204668;1;l;False;0.019800424575805664
12.70600962638855;False;3.0116101987602364;3.0702557854737926;2.95296461204668;1;l;False;0.028116226196289062
12.729758501052856;False;3.1477461348457405;3.4776917089704074;2.817800560721074;1;l;False;0.02374887466430664
12.756714820861816;False;3.0295312698230843;3.5020209798623747;2.5570415597837943;1;l;False;0.02695631980895996
12.786301851272583;False;3.0116101987602364;3.0702557854737926;2.95296461204668;1;l;False;0.0295870304107666
12.81338906288147;False;3.1742146931577073;3.5020209798623747;2.8464084064530395;1;l;False;0.02708721160888672
12.843130588531494;False;3.24248284834698;3.5020209798623747;2.982944716831586;1;l;False;0.029741525650024414
12.890764951705933;False;3.017366634377101;3.4776917089704074;2.5570415597837943;1;l;False;0.04763436317443848
12.922464847564697;False;3.1238138180077035;3.4409301068170506;2.806697529198357;1;l;False;0.03169989585876465
12.95734167098999;False;3.408900280360537;4.0;2.817800560721074;1;l;False;0.03487682342529297
12.989319324493408;False;3.43684087063095;3.4409301068170506;3.4327516344448497;1;l;False;0.03197765350341797
13.026220083236694;False;3.561351714341309;3.8470768123342687;3.2756266163483487;1;l;False;0.03690075874328613
13.057170391082764;False;3.2099758883593115;3.4669871646719432;2.95296461204668;1;l;False;0.030950307846069336
13.091551542282104;False;2.906750672349567;3.342126766110872;2.4713745785882617;1;l;False;0.03438115119934082
13.122474670410156;False;2.9583320959634163;3.0702557854737926;2.8464084064530395;1;l;False;0.030923128128051758
13.150393724441528;False;2.909662686847711;2.9729169672423827;2.8464084064530395;1;l;False;0.02791905403137207
13.182891130447388;False;2.9583320959634163;3.0702557854737926;2.8464084064530395;1;l;False;0.032497406005859375
13.214806079864502;True;3.1965838281965286;3.4776917089704074;2.9154759474226504;2;l;True;0.03191494941711426
13.263258457183838;False;3.1965838281965286;3.4776917089704074;2.9154759474226504;2;l;True;0.0803673267364502
13.295204401016235;False;3.1280902534301838;3.4776917089704074;2.7784887978899606;2;l;True;0.11231327056884766
13.331073522567749;False;3.2153281605085438;3.4776917089704074;2.95296461204668;2;l;True;0.14818239212036133
13.359606742858887;False;2.9854299780527835;3.017895344058887;2.95296461204668;2;l;False;0.17671561241149902
13.39161205291748;False;3.331468286819709;3.342126766110872;3.320809807528546;2;l;False;0.03200531005859375
13.425472736358643;False;3.1851641924363885;3.4776917089704074;2.8926366759023696;2;f;False;0.03386068344116211
13.457386255264282;False;3.2153281605085438;3.4776917089704074;2.95296461204668;2;f;False;0.03191351890563965
13.488912343978882;True;3.43684087063095;3.4409301068170506;3.4327516344448497;3;l;True;0.03152608871459961
13.514842748641968;False;3.1828008610835856;3.4205262752974135;2.9450754468697578;3;f;False;0.05745649337768555
13.544793844223022;False;3.128801356766761;3.342126766110872;2.9154759474226504;3;f;False;0.029951095581054688
13.583659887313843;False;3.641499083507826;3.8470768123342687;3.435921354681384;3;f;False;0.03886604309082031
13.619573831558228;False;3.1188923802202897;3.3223088130179295;2.9154759474226504;3;f;False;0.035913944244384766
13.67446756362915;False;3.2113835779200826;3.4776917089704074;2.9450754468697578;3;f;False;0.05489373207092285
13.713411569595337;False;3.2807767934082683;3.4776917089704074;3.083861877846129;3;f;False;0.03894400596618652
13.764222621917725;False;3.128801356766761;3.342126766110872;2.9154759474226504;3;f;False;0.050811052322387695
13.827062129974365;True;3.596698816883346;4.1394607299907;3.0539369037759925;4;f;True;0.06283950805664062
13.866947174072266;False;3.3786738298746526;3.595069999580925;3.1622776601683795;4;f;False;0.10272455215454102
13.909836292266846;False;3.32238032039955;3.560898762952971;3.083861877846129;4;f;False;0.04288911819458008
13.940750122070312;False;3.375754994830867;3.560898762952971;3.1906112267087634;4;f;False;0.030913829803466797
13.965682744979858;False;2.971621679579002;3.1231148159883837;2.8201285431696195;4;f;False;0.0249326229095459
13.991619110107422;False;3.3776407939763353;3.560898762952971;3.1943828249996997;4;f;False;0.025936365127563477
14.022567987442017;False;2.974532766491416;3.0534454984107224;2.8956200345721097;4;f;False;0.030948877334594727
14.050457954406738;False;3.0828652965712444;3.246299668616799;2.91943092452569;4;f;False;0.02788996696472168
14.081372737884521;False;3.361588211560675;3.560898762952971;3.1622776601683795;4;f;False;0.030914783477783203
14.111294507980347;False;2.9471633503374255;3.1403086570492498;2.7540180436256017;4;f;False;0.029921770095825195
14.137224435806274;False;2.9471633503374255;3.1403086570492498;2.7540180436256017;4;f;False;0.025929927825927734
14.165292978286743;False;3.0121918949838964;3.147419578003543;2.87696421196425;4;f;False;0.02806854248046875
14.193074703216553;False;3.0616319402905243;3.246299668616799;2.87696421196425;4;f;False;0.02778172492980957
14.221997737884521;False;3.0854582291307002;3.2715630820756;2.8993533761858004;4;f;False;0.02892303466796875
14.249266862869263;False;3.129357528649154;3.2715630820756;2.987151975222708;4;f;False;0.02726912498474121
14.272759675979614;False;3.072725148877562;3.2596012026013246;2.885849095153799;4;f;False;0.023492813110351562
14.29663610458374;False;3.261634213800366;3.395769426801531;3.127499000799201;4;f;False;0.023876428604125977
14.32156777381897;False;3.1991862320838047;3.395769426801531;3.0026030373660784;4;f;False;0.024931669235229492
14.347529411315918;False;3.005384654078358;3.3581130232502714;2.652656284906444;4;f;False;0.025961637496948242
14.398593187332153;False;3.119508884566473;3.2596012026013246;2.9794165665316217;4;f;False;0.05106377601623535
14.42734146118164;False;3.1935501017002625;3.2596012026013246;3.127499000799201;4;f;False;0.028748273849487305
14.458293914794922;False;3.000795306036002;3.351233986275687;2.650356625796317;4;f;False;0.03095245361328125
14.492830514907837;False;2.782044978933922;2.8974232912011773;2.6666666666666665;4;f;False;0.03453660011291504
14.523809909820557;False;2.9833268784391898;2.9898201267373765;2.976833630141003;4;f;False;0.030979394912719727
14.552668333053589;False;2.989445269082312;3.0020569080236212;2.976833630141003;4;f;False;0.028858423233032227
14.586577892303467;False;2.773889958498747;2.8974232912011773;2.650356625796317;4;f;False;0.03390955924987793
14.624518156051636;False;2.783201884429957;2.8974232912011773;2.6689804776587365;4;f;False;0.037940263748168945
14.652435541152954;False;3.255872796734711;3.384246592670221;3.127499000799201;4;f;False;0.02791738510131836
14.681438446044922;False;3.1934248150181497;3.384246592670221;3.0026030373660784;4;f;False;0.029002904891967773
14.715319395065308;False;3.1770738258337885;3.377314021526574;2.976833630141003;4;f;False;0.03388094902038574
14.762221097946167;False;2.992526411812822;3.0082191934846407;2.976833630141003;4;f;False;0.046901702880859375
14.788124799728394;False;3.180540111405612;3.384246592670221;2.976833630141003;4;f;False;0.025903701782226562
14.814083576202393;False;2.8374429300756536;3.0082191934846407;2.6666666666666665;4;f;False;0.025958776473999023
14.85993218421936;False;3.0254566296684438;3.384246592670221;2.6666666666666665;4;f;False;0.04584860801696777
14.896755933761597;False;2.6881888758974566;2.7073972741361767;2.6689804776587365;4;f;False;0.03682374954223633
14.931569814682007;False;3.0054111154253595;3.0082191934846407;3.0026030373660784;4;f;False;0.034813880920410156
14.962412595748901;True;3.6487992255417563;3.857142857142857;3.440455593940656;5;f;True;0.03084278106689453
14.9949209690094;False;4.910601642374576;5.203844732503075;4.6173585522460785;5;f;True;0.06335115432739258
15.022841215133667;False;4.85168264344066;5.099019513592785;4.604345773288535;5;f;True;0.09127140045166016
15.062737703323364;False;3.5549170253004876;3.857142857142857;3.2526911934581184;5;f;True;0.13116788864135742
15.09468936920166;False;3.644344592780616;3.857142857142857;3.431546328418375;5;f;True;0.16311955451965332
15.122577667236328;False;3.2565008934558164;3.227287501197347;3.2857142857142856;5;f;False;0.1910078525543213
15.16249966621399;False;3.341974643116399;3.252402957814422;3.431546328418375;5;f;False;0.03992199897766113
15.188434600830078;False;3.5029251806398607;3.7170319517879107;3.2888184094918107;5;f;False;0.025934934616088867
15.215327024459839;False;3.189958529446326;3.377314021526574;3.0026030373660784;5;f;False;0.026892423629760742
15.272781133651733;False;3.117914565777803;3.3581130232502714;2.8777161083053344;5;f;False;0.05745410919189453
15.309635639190674;False;3.189958529446326;3.377314021526574;3.0026030373660784;5;f;False;0.03685450553894043
15.346652746200562;False;2.9455124256952985;2.8910248513905974;3.0;5;f;False;0.037017107009887695
15.386534452438354;False;3.1311021199837015;3.2596012026013246;3.0026030373660784;5;f;False;0.03988170623779297
15.427380084991455;False;3.127515064915954;3.377314021526574;2.8777161083053344;5;f;False;0.040845632553100586
15.464380741119385;False;2.7051508116887515;3.0082191934846407;2.4020824298928627;5;f;False;0.03700065612792969
15.502180099487305;False;2.946813944378338;2.8910248513905974;3.0026030373660784;5;f;False;0.03779935836791992
15.53813910484314;False;3.0254566296684438;3.384246592670221;2.6666666666666665;5;f;False;0.03595900535583496
15.573172569274902;False;2.834490238829368;2.9999999999999996;2.6689804776587365;5;f;False;0.035033464431762695
15.613145112991333;False;2.6881888758974566;2.7073972741361767;2.6689804776587365;5;f;False;0.039972543716430664
15.65021014213562;False;2.7788062317895883;3.0020569080236212;2.5555555555555554;5;f;False;0.03706502914428711
15.692912817001343;False;2.834361787345144;3.0020569080236212;2.6666666666666665;5;f;False;0.042702674865722656
15.730816841125488;False;3.180540111405612;3.384246592670221;2.976833630141003;5;f;False;0.03790402412414551
15.767771005630493;False;3.1818315796009213;3.384246592670221;2.9794165665316217;5;f;False;0.03695416450500488
15.806380271911621;False;3.0575476161676303;3.2596012026013246;2.8554940297339364;5;f;False;0.03860926628112793
15.845266103744507;False;3.1309813504877777;3.384246592670221;2.8777161083053344;5;f;False;0.03888583183288574
15.886226177215576;False;3.2706106836531164;3.252402957814422;3.2888184094918107;5;f;False;0.040960073471069336
15.928281307220459;False;2.993817880008131;3.0082191934846407;2.9794165665316217;5;f;False;0.04205513000488281
15.959427833557129;False;2.783201884429957;2.8974232912011773;2.6689804776587365;5;f;False;0.031146526336669922
15.981895208358765;False;3.0575476161676303;3.2596012026013246;2.8554940297339364;5;f;False;0.022467374801635742
16.006133794784546;False;2.7866665987997328;2.8974232912011773;2.675909906398288;5;f;False;0.02423858642578125
16.059000730514526;False;2.7198739714018947;2.8974232912011773;2.5423246516026117;5;f;False;0.05286693572998047
16.091479778289795;False;3.0449620949922482;3.23443016025056;2.8554940297339364;5;f;False;0.032479047775268555
16.120466709136963;False;3.0218949620457427;3.384246592670221;2.6595433314212644;5;f;False;0.02898693084716797
16.155057907104492;False;3.1315815583401863;3.377314021526574;2.885849095153799;5;f;False;0.0345911979675293
16.190120935440063;False;3.2973740300466226;3.7170319517879107;2.8777161083053344;5;f;False;0.03506302833557129
16.222275257110596;False;2.7281120235414313;2.8910248513905974;2.5651991956922657;5;f;False;0.03215432167053223
16.266542196273804;False;2.94703414431922;3.0082191934846407;2.885849095153799;5;f;False;0.04426693916320801
16.292192459106445;False;2.783467378894443;2.8910248513905974;2.675909906398288;5;f;False;0.0256502628326416
16.31804084777832;False;2.7830945337669135;3.0082191934846407;2.5579698740491863;5;f;False;0.025848388671875
16.344395637512207;False;2.9429676508949876;3.0082191934846407;2.8777161083053344;5;f;False;0.02635478973388672
16.36751079559326;False;2.7750397880538107;2.8974232912011773;2.652656284906444;5;f;False;0.023115158081054688
16.39264416694641;False;2.7156562251917586;2.8733425763343305;2.5579698740491863;5;f;False;0.025133371353149414
16.4613299369812;False;3.1349999236496995;3.2596012026013246;3.010398644698074;5;f;False;0.06868577003479004
16.489247798919678;False;3.1349999236496995;3.2596012026013246;3.010398644698074;5;f;False;0.027917861938476562
16.526007890701294;False;3.12750299759025;3.252402957814422;3.0026030373660784;5;f;False;0.03676009178161621
16.554403066635132;False;3.1934248150181497;3.384246592670221;3.0026030373660784;5;f;False;0.02839517593383789
16.589320182800293;False;3.1033520338644847;3.227287501197347;2.9794165665316217;5;f;False;0.03491711616516113
16.620402336120605;False;2.774626241366309;2.8733425763343305;2.675909906398288;5;f;False;0.0310821533203125
16.672433614730835;False;2.880493751928224;2.8974232912011773;2.863564212655271;5;f;False;0.05203127861022949
16.699549674987793;False;2.9429676508949876;3.0082191934846407;2.8777161083053344;5;f;False;0.027116060256958008
16.728311777114868;False;2.7287829148762404;2.908056072956089;2.5495097567963922;5;f;False;0.028762102127075195
16.75635862350464;False;2.71883587781927;2.8797018815893543;2.5579698740491863;5;f;False;0.028046846389770508
16.783289194107056;False;3.0560731342779475;3.23443016025056;2.8777161083053344;5;f;False;0.026930570602416992
16.817302227020264;False;2.835558998809458;3.018461712712472;2.652656284906444;5;f;False;0.03401303291320801
16.86463212966919;False;3.0686586554533295;3.2596012026013246;2.8777161083053344;5;f;False;0.04732990264892578
16.89573049545288;False;2.769622606505309;2.8797018815893543;2.6595433314212644;5;f;False;0.031098365783691406
16.926796197891235;False;2.9907367372776212;3.0020569080236212;2.9794165665316217;5;f;False;0.031065702438354492
16.958500385284424;False;3.0601396277021795;3.23443016025056;2.885849095153799;5;f;False;0.03170418739318848
16.988508224487305;False;2.8827754883715766;2.8797018815893543;2.885849095153799;5;f;False;0.03000783920288086
17.036373138427734;False;2.9422876332119428;2.8974232912011773;2.987151975222708;5;f;False;0.04786491394042969
17.06237292289734;False;3.0088281773357677;3.3581130232502714;2.6595433314212644;5;f;False;0.025999784469604492
17.086371421813965;False;2.7330129735026376;2.908056072956089;2.5579698740491863;5;f;False;0.023998498916625977
17.110339879989624;False;2.7313112434467213;2.8974232912011773;2.5651991956922657;5;f;False;0.02396845817565918
17.135164737701416;False;2.8338812624529526;3.0082191934846407;2.6595433314212644;5;f;False;0.024824857711791992
17.167553901672363;False;3.072725148877562;3.2596012026013246;2.885849095153799;5;f;False;0.032389163970947266
17.197397708892822;True;4.008898730635334;4.169998667732268;3.8477987935383986;6;f;True;0.029843807220458984
17.25967025756836;False;3.884025452749167;4.503085362035432;3.2649655434629015;6;f;True;0.0921163558959961
17.290446758270264;False;3.065059533059878;3.252402957814422;2.8777161083053344;6;f;False;0.12289285659790039
17.323942184448242;False;3.2752581047093816;3.252402957814422;3.2981132516043417;6;f;False;0.033495426177978516
17.35750150680542;False;3.127515064915954;3.377314021526574;2.8777161083053344;6;f;False;0.033559322357177734
